"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
15919,0.0000,0.0000,0.0000,4.0404,4.0404,4.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.0404,4.0404,4.0404
15921,0.0000,0.0000,0.0000,3.94303,3.94303,3.94303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.94303,3.94303,3.94303
15923,0.0000,0.0000,0.0000,4.85006,4.85006,4.85006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.85006,4.85006,4.85006
15925,0.0000,0.0000,0.0000,4.12249,4.12249,4.12249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.12249,4.12249,4.12249
15927,0.0000,0.0000,0.0000,2.49892,2.49892,2.49892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.49892,2.49892,2.49892
15929,0.0000,0.0000,0.0000,2.56052,2.56052,2.56052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.56052,2.56052,2.56052
15931,0.0000,0.0000,0.0000,3.95899,3.95899,3.95899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.95899,3.95899,3.95899
15933,0.0000,0.0000,0.0000,6.23915,6.23915,6.23915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.23915,6.23915,6.23915
15935,104.4000,0.0000,104.4000,5.52029,5.52028,5.52029,0.00104401,0.0000,0.00104401,48.0264,0.0000,48.0264,9.6053,0.0000,9.6053,4.99999,5,5.52029,5.52028,5.52029
15937,0.0000,0.0000,0.0000,7.62204,7.62204,7.62204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.62204,7.62204,7.62204
15939,0.0000,0.0000,0.0000,7.33909,7.33909,7.33909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.33909,7.33909,7.33909
15941,0.0000,0.0000,0.0000,7.65718,7.65718,7.65718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.65718,7.65718,7.65718
15943,6,4.2,10.2000,7.25646,7.25646,7.25646,6.00006e-05,4.20004e-05,6.00006e-05,3.62823,2.53976,6.16799,0.725646,0.507952,1.2336,5,5,7.25646,7.25646,7.25646
15945,0.0000,0.0000,0.0000,7.9392,7.9392,7.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.9392,7.9392,7.9392
15947,0.6,0.0000,0.6,7.15139,7.15139,7.15139,6.00006e-06,0.0000,6.00006e-06,0.357569,0.0000,0.357569,0.0715139,0.0000,0.0715139,5,5,7.15139,7.15139,7.15139
15949,0.0000,0.0000,0.0000,7.638,7.638,7.638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.638,7.638,7.638
15951,0.0000,3,3,7.08856,7.08856,7.08856,0.0000,3.00003e-05,3.00003e-05,0.0000,1.77214,1.77214,0.0000,0.354428,0.354428,5,5,7.08856,7.08856,7.08856
15953,0.0000,0.0000,0.0000,8.7089,8.7089,8.7089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.7089,8.7089,8.7089
15955,0.0000,699.6000,699.6000,5.5465,5.54686,5.54686,0.0000,0.00699607,0.00699607,0.0000,323.3607,323.3607,0.0000,64.6764,64.6764,5,4.99967,5.5465,5.54686,5.54686
15957,0.0000,0.0000,0.0000,7.4039,7.4039,7.4039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.4039,7.4039,7.4039
15959,0.0000,0.0000,0.0000,8.78344,8.78344,8.78344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.78344,8.78344,8.78344
15961,0.0000,0.0000,0.0000,0.783456,0.783456,0.783456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,0.783456,0.783456,0.783456
15963,0.0000,0.0000,0.0000,0.989616,0.989616,0.989616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,0.989616,0.989616,0.989616
15965,156.6000,926.4000,1083.0000,0.49907,0.499123,0.499123,0.00156602,0.00926409,0.00926409,6.51284,38.5280,45.0409,1.30257,7.70645,9.00903,4.99998,4.99945,0.49907,0.499123,0.499123
15967,0.0000,0.0000,0.0000,0.820728,0.820728,0.820728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,0.820728,0.820728,0.820728
15969,0.0000,0.0000,0.0000,2.58812,2.58812,2.58812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.58812,2.58812,2.58812
15971,0.0000,0.0000,0.0000,1.37323,1.37323,1.37323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.37323,1.37323,1.37323
15973,0.0000,0.0000,0.0000,1.97222,1.97222,1.97222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.97222,1.97222,1.97222
15975,0.0000,0.0000,0.0000,2.59596,2.59596,2.59596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.59596,2.59596,2.59596
15977,0.0000,0.0000,0.0000,1.28144,1.28144,1.28144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.28144,1.28144,1.28144
15979,0.0000,0.0000,0.0000,2.51324,2.51324,2.51324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.51324,2.51324,2.51324
15981,0.0000,0.0000,0.0000,4.22102,4.22102,4.22102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.22102,4.22102,4.22102
15983,0.0000,0.0000,0.0000,1.33118,1.33118,1.33118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.33118,1.33118,1.33118
15985,0.0000,0.0000,0.0000,2.53964,2.53964,2.53964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.53964,2.53964,2.53964
15987,0.0000,0.0000,0.0000,2.82242,2.82242,2.82242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.82242,2.82242,2.82242
15989,0.0000,0.0000,0.0000,4.73009,4.73009,4.73009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.73009,4.73009,4.73009
15991,0.0000,0.0000,0.0000,3.36188,3.36188,3.36188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.36188,3.36188,3.36188
15993,0.0000,0.0000,0.0000,2.83624,2.83624,2.83624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.83624,2.83624,2.83624
15995,0.0000,0.0000,0.0000,1.7965,1.7965,1.7965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.7965,1.7965,1.7965
15997,0.0000,0.0000,0.0000,3.39839,3.39839,3.39839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.39839,3.39839,3.39839
15999,0.0000,0.0000,0.0000,4.75681,4.75681,4.75681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.75681,4.75681,4.75681
16001,0.0000,0.0000,0.0000,4.7539,4.7539,4.7539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.7539,4.7539,4.7539
16003,0.0000,0.0000,0.0000,11.1663,11.1663,11.1663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.1663,11.1663,11.1663
16005,0.0000,0.0000,0.0000,7.26198,7.26198,7.26198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.26198,7.26198,7.26198
16007,0.0000,0.0000,0.0000,7.06586,7.06586,7.06586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.06586,7.06586,7.06586
16009,0.0000,0.0000,0.0000,7.04579,7.04579,7.04579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.04579,7.04579,7.04579
16011,0.0000,0.0000,0.0000,10.0442,10.0442,10.0442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.0442,10.0442,10.0442
16013,0.0000,0.0000,0.0000,8.32864,8.32864,8.32864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.32864,8.32864,8.32864
16015,0.0000,0.0000,0.0000,6.64439,6.64439,6.64439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.64439,6.64439,6.64439
16017,0.0000,0.0000,0.0000,4.95067,4.95067,4.95067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.95067,4.95067,4.95067
16019,0.0000,57.6000,57.6000,1.58665,1.58665,1.58665,0.0000,0.000576006,0.000576006,0.0000,7.61593,7.61593,0.0000,1.52319,1.52319,5,5,1.58665,1.58665,1.58665
16021,535.2975,0.0000,535.2975,1.96273,1.96265,1.96273,0.00535303,0.0000,0.00535303,87.5500,0.0000,87.5500,17.5107,0.0000,17.5107,4.9998,5,1.96273,1.96265,1.96273
16023,0.0000,0.0000,0.0000,3.64021,3.64021,3.64021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.64021,3.64021,3.64021
16025,0.0000,52.8021,52.8021,4.11245,4.11245,4.11245,0.0000,0.000528026,0.000528026,0.0000,18.0955,18.0955,0.0000,3.6191,3.6191,5,5,4.11245,4.11245,4.11245
16027,0.0000,0.0000,0.0000,5.36988,5.36988,5.36988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.36988,5.36988,5.36988
16029,0.0000,0.0000,0.0000,5.39365,5.39365,5.39365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.39365,5.39365,5.39365
16031,0.0000,0.0000,0.0000,8.28353,8.28353,8.28353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.28353,8.28353,8.28353
16033,0.0000,0.0000,0.0000,6.66389,6.66389,6.66389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.66389,6.66389,6.66389
16035,0.0000,0.0000,0.0000,8.41434,8.41434,8.41434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.41434,8.41434,8.41434
16037,0.0000,0.0000,0.0000,10.0540,10.0540,10.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.0540,10.0540,10.0540
16039,0.0000,0.0000,0.0000,8.40218,8.40218,8.40218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.40218,8.40218,8.40218
16041,0.0000,0.0000,0.0000,3.66701,3.66701,3.66701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.66701,3.66701,3.66701
16043,0.0000,0.0000,0.0000,5.21754,5.21754,5.21754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.21754,5.21754,5.21754
16045,0.0000,0.0000,0.0000,4.98293,4.98293,4.98293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.98293,4.98293,4.98293
16047,1123.1025,0.0000,1123.1025,1.64499,1.64473,1.64499,0.0112311,0.0000,0.0112311,153.9336,0.0000,153.9336,30.7915,0.0000,30.7915,4.99923,5,1.64499,1.64473,1.64499
16049,0.0000,768.5979,768.5979,2.0251,2.02525,2.02525,0.0000,0.00768606,0.00768606,0.0000,129.7071,129.7071,0.0000,25.9434,25.9434,5,4.99961,2.0251,2.02525,2.02525
16051,0.6,583.1107,583.7107,6.25099,6.25129,6.25129,6.00006e-06,0.00583117,0.00583117,0.31255,303.7517,304.0642,0.0625099,60.7532,60.8157,5,4.99976,6.25099,6.25129,6.25129
16053,15.0000,0.0000,15.0000,6.20252,6.20252,6.20252,0.000150002,0.0000,0.000150002,7.75315,0.0000,7.75315,1.55063,0.0000,1.55063,5,5,6.20252,6.20252,6.20252
16055,0.0000,0.0000,0.0000,7.44869,7.44869,7.44869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.44869,7.44869,7.44869
16057,150.0000,412.2893,562.2893,5.94925,5.94938,5.94938,0.00150002,0.00412293,0.00412293,74.3653,204.4002,278.7656,14.8731,40.8811,55.7542,4.99998,4.99987,5.94925,5.94938,5.94938
16059,0.0000,0.0000,0.0000,6.21341,6.21341,6.21341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.21341,6.21341,6.21341
16061,0.0000,0.0000,0.0000,6.61714,6.61714,6.61714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.61714,6.61714,6.61714
16063,0.0000,0.0000,0.0000,6.35045,6.35045,6.35045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.35045,6.35045,6.35045
16065,0.0000,60.0000,60.0000,6.9399,6.93991,6.93991,0.0000,0.000600006,0.000600006,0.0000,34.6995,34.6995,0.0000,6.93991,6.93991,5,5,6.9399,6.93991,6.93991
16067,0.0000,0.0000,0.0000,8.59561,8.59561,8.59561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.59561,8.59561,8.59561
16069,0.0000,0.0000,0.0000,7.67566,7.67566,7.67566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.67566,7.67566,7.67566
16071,0.0000,0.0000,0.0000,6.81946,6.81946,6.81946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.81946,6.81946,6.81946
16073,0.0000,0.0000,0.0000,5.27617,5.27617,5.27617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.27617,5.27617,5.27617
16075,0.0000,0.0000,0.0000,6.42598,6.42598,6.42598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.42598,6.42598,6.42598
16077,0.0000,0.0000,0.0000,4.17971,4.17971,4.17971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.17971,4.17971,4.17971
16079,0.0000,0.0000,0.0000,4.28414,4.28414,4.28414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.28414,4.28414,4.28414
16081,0.0000,0.0000,0.0000,3.86267,3.86267,3.86267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.86267,3.86267,3.86267
16083,2420.5723,217.8000,2638.3723,0.794674,0.79419,0.794674,0.024206,0.00217802,0.024206,160.1983,14.4144,174.6128,32.0594,2.88291,34.9423,4.99692,4.99996,0.794674,0.79419,0.794674
16085,3083.8277,312.0000,3395.8277,0.510763,0.510284,0.510763,0.0308386,0.00312003,0.0308386,131.1336,13.2672,144.4008,26.2517,2.65348,28.9052,4.99524,4.99992,0.510763,0.510284,0.510763
16087,0.0000,0.0000,0.0000,2.05777,2.05777,2.05777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.05777,2.05777,2.05777
16089,0.0000,0.0000,0.0000,5.02798,5.02798,5.02798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.02798,5.02798,5.02798
16091,0.0000,0.0000,0.0000,4.99796,4.99796,4.99796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.99796,4.99796,4.99796
16093,0.0000,0.0000,0.0000,1.78462,1.78462,1.78462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.78462,1.78462,1.78462
16095,0.0000,0.0000,0.0000,1.62278,1.62278,1.62278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.62278,1.62278,1.62278
16097,0.0000,0.0000,0.0000,2.66975,2.66975,2.66975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.66975,2.66975,2.66975
16099,0.0000,0.0000,0.0000,1.50018,1.50018,1.50018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.50018,1.50018,1.50018
16101,0.0000,0.0000,0.0000,3.31405,3.31405,3.31405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.31405,3.31405,3.31405
16103,0.0000,0.0000,0.0000,2.50517,2.50517,2.50517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.50517,2.50517,2.50517
16105,0.0000,0.0000,0.0000,3.47897,3.47897,3.47897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.47897,3.47897,3.47897
16107,0.0000,0.0000,0.0000,4.12866,4.12866,4.12866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.12866,4.12866,4.12866
16109,0.0000,0.0000,0.0000,3.33365,3.33365,3.33365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.33365,3.33365,3.33365
16111,0.0000,0.0000,0.0000,2.73028,2.73028,2.73028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.73028,2.73028,2.73028
16113,0.0000,0.0000,0.0000,3.10285,3.10285,3.10285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.10285,3.10285,3.10285
16115,0.0000,0.0000,0.0000,2.31535,2.31535,2.31535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.31535,2.31535,2.31535
16117,0.0000,0.0000,0.0000,6.49301,6.49301,6.49301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.49301,6.49301,6.49301
16119,0.0000,0.0000,0.0000,8.34172,8.34172,8.34172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.34172,8.34172,8.34172
16121,0.0000,0.0000,0.0000,6.20956,6.20956,6.20956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.20956,6.20956,6.20956
16123,0.0000,0.0000,0.0000,4.04564,4.04564,4.04564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.04564,4.04564,4.04564
16125,0.0000,0.0000,0.0000,8.85197,8.85197,8.85197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.85197,8.85197,8.85197
16127,0.0000,0.0000,0.0000,6.22607,6.22607,6.22607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.22607,6.22607,6.22607
16129,0.0000,0.0000,0.0000,6.07775,6.07775,6.07775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.07775,6.07775,6.07775
16131,0.0000,0.0000,0.0000,5.03675,5.03675,5.03675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.03675,5.03675,5.03675
16133,0.0000,0.0000,0.0000,4.97982,4.97982,4.97982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.97982,4.97982,4.97982
16135,0.0000,0.0000,0.0000,8.67148,8.67148,8.67148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.67148,8.67148,8.67148
16137,0.0000,0.0000,0.0000,8.86057,8.86057,8.86057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.86057,8.86057,8.86057
16139,0.0000,0.0000,0.0000,4.1918,4.1918,4.1918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.1918,4.1918,4.1918
16141,0.0000,0.0000,0.0000,7.80812,7.80812,7.80812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.80812,7.80812,7.80812
16143,0.0000,0.0000,0.0000,7.65276,7.65276,7.65276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.65276,7.65276,7.65276
16145,0.0000,0.0000,0.0000,4.94208,4.94208,4.94208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.94208,4.94208,4.94208
16147,0.0000,0.0000,0.0000,4.55981,4.55981,4.55981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.55981,4.55981,4.55981
16149,0.0000,0.0000,0.0000,2.496,2.496,2.496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.496,2.496,2.496
16151,0.0000,0.0000,0.0000,8.67839,8.67839,8.67839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.67839,8.67839,8.67839
16153,0.0000,0.0000,0.0000,4.64251,4.64251,4.64251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.64251,4.64251,4.64251
16155,0.0000,0.0000,0.0000,6.45828,6.45828,6.45828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.45828,6.45828,6.45828
16157,0.0000,0.0000,0.0000,7.62926,7.62926,7.62926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.62926,7.62926,7.62926
16159,0.0000,0.0000,0.0000,8.80924,8.80924,8.80924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.80924,8.80924,8.80924
16161,0.0000,0.0000,0.0000,8.7637,8.7637,8.7637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.7637,8.7637,8.7637
16163,0.0000,0.0000,0.0000,5.30467,5.30467,5.30467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.30467,5.30467,5.30467
16165,0.0000,0.0000,0.0000,7.58642,7.58642,7.58642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.58642,7.58642,7.58642
16167,0.0000,0.0000,0.0000,8.91474,8.91474,8.91474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.91474,8.91474,8.91474
16169,0.0000,0.0000,0.0000,3.60299,3.60299,3.60299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.60299,3.60299,3.60299
16171,0.0000,0.0000,0.0000,2.48161,2.48161,2.48161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.48161,2.48161,2.48161
16173,0.0000,0.0000,0.0000,1.46351,1.46351,1.46351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.46351,1.46351,1.46351
16175,309.0064,631.2000,940.2064,0.929078,0.929115,0.929115,0.00309009,0.00631206,0.00631206,23.9239,48.8688,72.7927,4.78485,9.77429,14.5591,4.99992,4.99973,0.929078,0.929115,0.929115
16177,0.0000,0.0000,0.0000,3.13843,3.13843,3.13843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.13843,3.13843,3.13843
16179,0.0000,0.0000,0.0000,2.45987,2.45987,2.45987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.45987,2.45987,2.45987
16181,0.0000,0.0000,0.0000,4.06598,4.06598,4.06598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.06598,4.06598,4.06598
16183,0.0000,0.0000,0.0000,3.98087,3.98087,3.98087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.98087,3.98087,3.98087
16185,0.0000,0.0000,0.0000,2.39435,2.39435,2.39435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.39435,2.39435,2.39435
16187,0.0000,0.0000,0.0000,2.97762,2.97762,2.97762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.97762,2.97762,2.97762
16189,0.0000,0.0000,0.0000,2.50948,2.50948,2.50948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.50948,2.50948,2.50948
16191,61.1936,0.0000,61.1936,2.58864,2.58864,2.58864,0.000611942,0.0000,0.000611942,13.2007,0.0000,13.2007,2.64014,0.0000,2.64014,5,5,2.58864,2.58864,2.58864
16193,0.0000,0.0000,0.0000,2.99246,2.99246,2.99246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.99246,2.99246,2.99246
16195,0.0000,0.0000,0.0000,3.5976,3.5976,3.5976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.5976,3.5976,3.5976
16197,0.0000,0.0000,0.0000,3.79054,3.79054,3.79054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.79054,3.79054,3.79054
16199,0.0000,0.0000,0.0000,2.48522,2.48522,2.48522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.48522,2.48522,2.48522
