"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
18874,0.0000,261.9269,261.9269,3.7495,3.7495,3.7495,0.0000,0.00261929,0.00261929,0.0000,81.8411,81.8411,0.0000,16.3682,16.3682,5,5,3.7495,3.7495,3.7495
18876,0.0000,0.0000,0.0000,5.34092,5.34092,5.34092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.34092,5.34092,5.34092
18878,0.0000,0.0000,0.0000,5.28197,5.28197,5.28197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.28197,5.28197,5.28197
18880,0.0000,0.0000,0.0000,6.60636,6.60636,6.60636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.60636,6.60636,6.60636
18882,0.0000,0.0000,0.0000,4.97167,4.97167,4.97167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.97167,4.97167,4.97167
18884,0.0000,0.0000,0.0000,4.93474,4.93474,4.93474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.93474,4.93474,4.93474
18886,0.0000,0.0000,0.0000,3.89588,3.89588,3.89588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.89588,3.89588,3.89588
18888,0.0000,0.0000,0.0000,3.8933,3.8933,3.8933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.8933,3.8933,3.8933
18890,0.0000,0.0000,0.0000,2.29158,2.29158,2.29158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.29158,2.29158,2.29158
18892,0.0000,0.0000,0.0000,3.42764,3.42764,3.42764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.42764,3.42764,3.42764
18894,0.0000,0.0000,0.0000,4.73449,4.73449,4.73449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.73449,4.73449,4.73449
18896,0.0000,0.0000,0.0000,11.1620,11.1620,11.1620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.1620,11.1620,11.1620
18898,0.0000,0.0000,0.0000,9.83858,9.83858,9.83858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.83858,9.83858,9.83858
18900,0.0000,0.0000,0.0000,10.1824,10.1824,10.1824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.1824,10.1824,10.1824
18902,0.0000,0.0000,0.0000,9.40332,9.40332,9.40332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.40332,9.40332,9.40332
18904,0.0000,0.0000,0.0000,4.36142,4.36142,4.36142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.36142,4.36142,4.36142
18906,0.0000,0.0000,0.0000,5.36365,5.36365,5.36365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.36365,5.36365,5.36365
18908,0.0000,0.0000,0.0000,5.58335,5.58335,5.58335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.58335,5.58335,5.58335
18910,0.0000,0.0000,0.0000,4.557,4.557,4.557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.557,4.557,4.557
18912,0.0000,0.0000,0.0000,11.9639,11.9639,11.9639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.9639,11.9639,11.9639
18914,0.0000,0.0000,0.0000,11.9062,11.9062,11.9062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.9062,11.9062,11.9062
18916,0.0000,0.0000,0.0000,6.75888,6.75888,6.75888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.75888,6.75888,6.75888
18918,0.0000,0.0000,0.0000,6.36059,6.36059,6.36059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.36059,6.36059,6.36059
18920,0.0000,0.0000,0.0000,11.3798,11.3798,11.3798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.3798,11.3798,11.3798
18922,0.0000,0.0000,0.0000,7.83731,7.83731,7.83731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.83731,7.83731,7.83731
18924,0.0000,0.0000,0.0000,2.31557,2.31557,2.31557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.31557,2.31557,2.31557
18926,0.0000,0.0000,0.0000,2.36944,2.36944,2.36944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.36944,2.36944,2.36944
18928,0.0000,0.0000,0.0000,2.39053,2.39053,2.39053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.39053,2.39053,2.39053
18930,0.0000,0.0000,0.0000,10.2740,10.2740,10.2740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.2740,10.2740,10.2740
18932,0.0000,0.0000,0.0000,3.50795,3.50795,3.50795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.50795,3.50795,3.50795
18934,0.0000,0.0000,0.0000,2.6708,2.6708,2.6708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.6708,2.6708,2.6708
18936,0.0000,0.0000,0.0000,4.75904,4.75904,4.75904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.75904,4.75904,4.75904
18938,0.0000,0.0000,0.0000,2.62518,2.62518,2.62518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.62518,2.62518,2.62518
18940,0.0000,0.0000,0.0000,2.94002,2.94002,2.94002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.94002,2.94002,2.94002
18942,0.0000,0.0000,0.0000,2.4821,2.4821,2.4821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.4821,2.4821,2.4821
18944,0.0000,0.0000,0.0000,11.7342,11.7342,11.7342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.7342,11.7342,11.7342
18946,0.0000,0.0000,0.0000,10.1184,10.1184,10.1184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.1184,10.1184,10.1184
18948,0.0000,0.0000,0.0000,1.99733,1.99733,1.99733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.99733,1.99733,1.99733
18950,440.3334,633.0000,1073.3334,1.36274,1.36274,1.36274,0.00440338,0.00633006,0.00633006,50.0051,71.8847,121.8899,10.0010,14.3770,24.3780,5,5,1.36274,1.36274,1.36274
18952,0.0000,0.0000,0.0000,7.75591,7.75591,7.75591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.75591,7.75591,7.75591
18954,0.0000,0.0000,0.0000,7.7806,7.7806,7.7806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.7806,7.7806,7.7806
18956,0.0000,0.0000,0.0000,5.92469,5.92469,5.92469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.92469,5.92469,5.92469
18958,0.0000,0.0000,0.0000,4.36906,4.36906,4.36906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.36906,4.36906,4.36906
18960,0.0000,0.0000,0.0000,7.21645,7.21645,7.21645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.21645,7.21645,7.21645
18962,0.0000,0.0000,0.0000,2.86158,2.86158,2.86158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.86158,2.86158,2.86158
18964,0.0000,0.0000,0.0000,1.55821,1.55821,1.55821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.55821,1.55821,1.55821
18966,49.8666,30.6000,80.4666,1.36577,1.36577,1.36577,0.000498671,0.000306003,0.000498671,5.67551,3.48271,9.15822,1.1351,0.696542,1.83164,5,5,1.36577,1.36577,1.36577
18968,0.0000,0.0000,0.0000,1.45658,1.45658,1.45658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.45658,1.45658,1.45658
18970,0.0000,0.0000,0.0000,8.6352,8.6352,8.6352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.6352,8.6352,8.6352
18972,0.0000,0.0000,0.0000,6.86891,6.86891,6.86891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.86891,6.86891,6.86891
18974,0.0000,0.0000,0.0000,5.18674,5.18674,5.18674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.18674,5.18674,5.18674
18976,0.0000,0.0000,0.0000,4.9084,4.9084,4.9084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.9084,4.9084,4.9084
18978,0.0000,0.0000,0.0000,4.8746,4.8746,4.8746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.8746,4.8746,4.8746
18980,0.0000,0.0000,0.0000,4.57736,4.57736,4.57736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.57736,4.57736,4.57736
18982,0.0000,0.0000,0.0000,4.07886,4.07886,4.07886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.07886,4.07886,4.07886
18984,0.0000,0.0000,0.0000,4.91101,4.91101,4.91101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.91101,4.91101,4.91101
18986,0.0000,0.0000,0.0000,5.38589,5.38589,5.38589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.38589,5.38589,5.38589
18988,0.0000,0.0000,0.0000,5.65589,5.65589,5.65589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.65589,5.65589,5.65589
18990,0.0000,0.0000,0.0000,5.51011,5.51011,5.51011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.51011,5.51011,5.51011
18992,0.0000,0.0000,0.0000,10.6488,10.6488,10.6488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.6488,10.6488,10.6488
18994,0.0000,0.0000,0.0000,19.9340,19.9340,19.9340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,19.9340,19.9340,19.9340
18996,0.0000,0.0000,0.0000,15.1624,15.1624,15.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,15.1624,15.1624,15.1624
18998,0.0000,0.0000,0.0000,6.48565,6.48565,6.48565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.48565,6.48565,6.48565
19000,0.0000,0.0000,0.0000,7.52536,7.52536,7.52536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.52536,7.52536,7.52536
19002,0.0000,0.0000,0.0000,5.48207,5.48207,5.48207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.48207,5.48207,5.48207
19004,0.0000,0.0000,0.0000,8.79271,8.79271,8.79271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.79271,8.79271,8.79271
19006,0.0000,0.0000,0.0000,9.47183,9.47183,9.47183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.47183,9.47183,9.47183
19008,0.0000,0.0000,0.0000,6.96036,6.96036,6.96036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.96036,6.96036,6.96036
19010,0.0000,0.0000,0.0000,11.9273,11.9273,11.9273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.9273,11.9273,11.9273
19012,0.0000,0.0000,0.0000,10.4514,10.4514,10.4514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.4514,10.4514,10.4514
19014,0.0000,0.0000,0.0000,10.3896,10.3896,10.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.3896,10.3896,10.3896
19016,0.0000,0.0000,0.0000,10.7391,10.7391,10.7391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.7391,10.7391,10.7391
19018,0.0000,0.0000,0.0000,12.9684,12.9684,12.9684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,12.9684,12.9684,12.9684
19020,0.0000,0.0000,0.0000,11.7138,11.7138,11.7138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.7138,11.7138,11.7138
19022,0.0000,0.0000,0.0000,5.7893,5.7893,5.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.7893,5.7893,5.7893
19024,0.0000,0.0000,0.0000,5.96256,5.96256,5.96256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.96256,5.96256,5.96256
19026,0.0000,0.0000,0.0000,5.85775,5.85775,5.85775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.85775,5.85775,5.85775
19028,0.0000,0.0000,0.0000,7.66846,7.66846,7.66846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.66846,7.66846,7.66846
19030,0.0000,0.0000,0.0000,6.53651,6.53651,6.53651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.53651,6.53651,6.53651
19032,0.0000,0.0000,0.0000,8.69461,8.69461,8.69461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.69461,8.69461,8.69461
19034,0.0000,0.0000,0.0000,5.42533,5.42533,5.42533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.42533,5.42533,5.42533
19036,0.0000,0.0000,0.0000,3.45052,3.45052,3.45052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.45052,3.45052,3.45052
19038,0.0000,0.0000,0.0000,3.67762,3.67762,3.67762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.67762,3.67762,3.67762
19040,327.6000,1380.0000,1707.6000,2.48958,2.48958,2.48958,0.00327603,0.0138001,0.0138001,67.9655,286.3017,354.2672,13.5931,57.2604,70.8535,5,4.99999,2.48958,2.48958,2.48958
19042,0.0000,0.0000,0.0000,3.09632,3.09632,3.09632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.09632,3.09632,3.09632
19044,0.0000,0.0000,0.0000,4.39853,4.39853,4.39853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.39853,4.39853,4.39853
19046,0.0000,0.0000,0.0000,6.73123,6.73123,6.73123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.73123,6.73123,6.73123
19048,0.0000,0.0000,0.0000,8.42843,8.42843,8.42843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.42843,8.42843,8.42843
19050,0.0000,0.0000,0.0000,6.64554,6.64554,6.64554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.64554,6.64554,6.64554
19052,0.0000,0.0000,0.0000,11.2443,11.2443,11.2443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.2443,11.2443,11.2443
19054,0.0000,0.0000,0.0000,9.38254,9.38254,9.38254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.38254,9.38254,9.38254
19056,0.0000,0.0000,0.0000,10.0352,10.0352,10.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.0352,10.0352,10.0352
19058,0.0000,0.0000,0.0000,10.5670,10.5670,10.5670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.5670,10.5670,10.5670
19060,0.0000,0.0000,0.0000,11.8489,11.8489,11.8489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.8489,11.8489,11.8489
19062,0.0000,0.0000,0.0000,11.4046,11.4046,11.4046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.4046,11.4046,11.4046
19064,0.0000,0.0000,0.0000,9.40884,9.40884,9.40884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.40884,9.40884,9.40884
19066,0.0000,0.0000,0.0000,12.3487,12.3487,12.3487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,12.3487,12.3487,12.3487
19068,0.0000,0.0000,0.0000,10.3614,10.3614,10.3614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.3614,10.3614,10.3614
19070,0.0000,0.0000,0.0000,9.00659,9.00659,9.00659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.00659,9.00659,9.00659
19072,0.0000,0.0000,0.0000,9.65298,9.65298,9.65298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.65298,9.65298,9.65298
19074,0.0000,0.0000,0.0000,6.02699,6.02699,6.02699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.02699,6.02699,6.02699
19076,0.0000,0.0000,0.0000,5.12906,5.12906,5.12906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.12906,5.12906,5.12906
19078,0.0000,0.0000,0.0000,2.74194,2.74194,2.74194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.74194,2.74194,2.74194
19080,15.0000,11.4000,26.4000,2.71555,2.71555,2.71555,0.000150002,0.000114001,0.000150002,3.39444,2.57977,5.97421,0.678888,0.515955,1.19484,5,5,2.71555,2.71555,2.71555
19082,0.0000,0.0000,0.0000,3.03223,3.03223,3.03223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.03223,3.03223,3.03223
19084,0.0000,0.0000,0.0000,3.70235,3.70235,3.70235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.70235,3.70235,3.70235
19086,0.0000,0.0000,0.0000,10.6216,10.6216,10.6216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.6216,10.6216,10.6216
19088,0.0000,0.0000,0.0000,5.82684,5.82684,5.82684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.82684,5.82684,5.82684
19090,0.0000,0.0000,0.0000,8.86664,8.86664,8.86664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.86664,8.86664,8.86664
19092,0.0000,0.0000,0.0000,7.91684,7.91684,7.91684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.91684,7.91684,7.91684
19094,0.0000,0.0000,0.0000,10.4271,10.4271,10.4271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,10.4271,10.4271,10.4271
19096,0.0000,0.0000,0.0000,8.7608,8.7608,8.7608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,8.7608,8.7608,8.7608
19098,0.0000,0.0000,0.0000,6.7157,6.7157,6.7157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.7157,6.7157,6.7157
19100,0.0000,0.0000,0.0000,11.9316,11.9316,11.9316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,11.9316,11.9316,11.9316
19102,967.1355,0.0000,967.1355,2.77835,2.77835,2.77835,0.00967145,0.0000,0.00967145,223.9199,0.0000,223.9199,44.7840,0.0000,44.7840,5,5,2.77835,2.77835,2.77835
19104,0.0000,0.0000,0.0000,3.66949,3.66949,3.66949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.66949,3.66949,3.66949
19106,0.0000,0.0000,0.0000,5.71999,5.71999,5.71999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.71999,5.71999,5.71999
19108,0.0000,0.0000,0.0000,6.82882,6.82882,6.82882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.82882,6.82882,6.82882
19110,0.0000,0.0000,0.0000,5.11416,5.11416,5.11416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.11416,5.11416,5.11416
19112,0.0000,0.0000,0.0000,6.12016,6.12016,6.12016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.12016,6.12016,6.12016
19114,0.0000,0.0000,0.0000,4.05961,4.05961,4.05961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.05961,4.05961,4.05961
19116,0.0000,0.0000,0.0000,4.64624,4.64624,4.64624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.64624,4.64624,4.64624
19118,0.0000,28.2000,28.2000,4.50589,4.50589,4.50589,0.0000,0.000282003,0.000282003,0.0000,10.5888,10.5888,0.0000,2.11777,2.11777,5,5,4.50589,4.50589,4.50589
19120,0.0000,0.0000,0.0000,5.33603,5.33603,5.33603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,5.33603,5.33603,5.33603
19122,0.0000,0.0000,0.0000,9.2032,9.2032,9.2032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,9.2032,9.2032,9.2032
19124,0.0000,0.0000,0.0000,7.86282,7.86282,7.86282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.86282,7.86282,7.86282
19126,0.0000,0.0000,0.0000,6.71105,6.71105,6.71105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.71105,6.71105,6.71105
19128,0.0000,0.0000,0.0000,7.23199,7.23199,7.23199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.23199,7.23199,7.23199
19130,0.0000,0.0000,0.0000,7.97192,7.97192,7.97192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.97192,7.97192,7.97192
19132,0.0000,0.0000,0.0000,6.87452,6.87452,6.87452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.87452,6.87452,6.87452
19134,0.0000,0.0000,0.0000,7.76189,7.76189,7.76189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.76189,7.76189,7.76189
19136,0.0000,0.0000,0.0000,7.99378,7.99378,7.99378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,7.99378,7.99378,7.99378
19138,0.0000,0.0000,0.0000,6.07816,6.07816,6.07816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.07816,6.07816,6.07816
19140,0.0000,0.0000,0.0000,6.72751,6.72751,6.72751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.72751,6.72751,6.72751
19142,0.0000,0.0000,0.0000,4.08792,4.08792,4.08792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.08792,4.08792,4.08792
19144,937.0312,0.0000,937.0312,0.599892,0.599892,0.599892,0.00937041,0.0000,0.00937041,46.8431,0.0000,46.8431,9.36863,0.0000,9.36863,5,5,0.599892,0.599892,0.599892
19146,1959.6709,1123.3774,3083.0483,0.36947,0.369468,0.36947,0.0195969,0.0112339,0.0195969,60.3363,34.5877,94.9240,12.0673,6.91754,18.9849,4.99998,5,0.36947,0.369468,0.36947
19148,0.0000,613.6226,613.6226,0.941772,0.941772,0.941772,0.0000,0.00613629,0.00613629,0.0000,48.1577,48.1577,0.0000,9.63154,9.63154,5,5,0.941772,0.941772,0.941772
19150,0.0000,61.2000,61.2000,3.20766,3.20766,3.20766,0.0000,0.000612006,0.000612006,0.0000,16.3591,16.3591,0.0000,3.27181,3.27181,5,5,3.20766,3.20766,3.20766
19152,55.0888,0.0000,55.0888,3.42664,3.42664,3.42664,0.000550894,0.0000,0.000550894,15.7308,0.0000,15.7308,3.14615,0.0000,3.14615,5,5,3.42664,3.42664,3.42664
19154,1316.0736,0.0000,1316.0736,3.29609,3.29609,3.29609,0.0131609,0.0000,0.0131609,361.4912,0.0000,361.4912,72.2983,0.0000,72.2983,4.99999,5,3.29609,3.29609,3.29609
19156,0.0000,0.0000,0.0000,6.536,6.536,6.536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,6.536,6.536,6.536
